Income,DebtToIncome,CreditHistory,LatePayments,Employment,CreditLines,LoanAmount,HomeOwnership,Age,Savings,Education,ReliabilityScore,Risk_Label
71.11628794377444,16.128497928876868,18.397226659473674,0,3.3330510377543128,3,82.1059669687327,1,54.36081157966752,66.83474145796846,5,18.730591739831322,Good
69.397593582133,13.70835614445955,20.528848619799096,0,0.0,4,194.17797994705717,1,34.84955976888906,53.650844563090075,1,20.230420409032135,Good
77.30854304600274,22.600216161581695,13.427047773013845,0,4.097091187264442,2,100.40304093672134,1,32.44714944966458,73.92778392958455,2,12.688828688858127,Good
69.77613377073908,20.487546899371562,5.37965595515882,0,7.617135331452478,3,154.88351898990263,0,42.67184985908857,63.909208115431085,3,6.301341110919145,Average
114.67087941897191,18.809557264401363,14.110284389241137,0,5.12206159773364,3,127.12542639561728,1,30.87191804110649,72.1441427423083,5,13.502410795404648,Good
34.06512303707284,25.94322193682568,5.88000152713828,0,6.157275602903041,2,188.55084731890324,0,32.881259570751425,57.708519524498506,2,6.3063430301316235,Poor
76.25161315977431,15.116379691210462,9.346849925238004,0,5.4746692238997765,3,169.3869240016756,0,53.04156490419573,57.73291409492265,5,10.360198336660385,Good
62.75876474028483,20.661584829024516,10.960212319345755,0,0.3613449069654573,3,5.605038349035908,0,34.39921947877181,68.56327220933059,4,11.414783535411635,Good
62.88179439942526,22.29078812511705,7.791523623924785,0,7.863509365823472,4,157.0540627263206,1,55.92245061475114,27.930866541139,3,7.864566109812799,Average
70.50968692058146,18.00976813769402,8.285103489797407,0,1.1556871285964774,3,117.28599325393549,1,39.32843573088538,68.2980044431354,4,8.539693783944195,Average
68.83747088048706,17.82409212935834,11.334663350488185,0,4.90239017675701,3,144.41438170470573,1,45.22954955921271,34.91225434423859,1,10.243940824016805,Good
81.92034421674714,18.20535259975774,20.562367052582587,0,2.5595499453652963,2,150.49792004176444,1,43.823872087914985,38.83774839360446,5,20.464308362384116,Good
71.41347822322311,17.717050567505567,1.4120100232764372,0,0.07298467750433435,7,66.40647901114734,0,45.68601252050096,29.023192588236068,3,1.59215401582938,Average
72.58626750652539,5.0,20.18975530323493,0,1.048799657541407,6,143.30950034021657,1,35.23313037631304,65.71785490532491,5,19.93832097904958,Good
90.15814248838805,13.445533663529066,14.114060362211205,0,5.415732587724852,5,192.19914087024188,0,48.85497302933496,80.50704326380489,2,13.834635059883727,Good
58.783455515675506,16.216752190240882,15.992648057880668,2,8.468618669452393,5,173.7149558213918,1,44.35462438959625,31.379915140016635,5,5.409338391410606,Average
88.51749081647733,5.0,2.6794208547286757,0,4.3383483527687305,3,51.350790112443974,0,41.53392556282876,58.30369699172423,2,2.5904134530354566,Average
92.80371592428999,17.668196509461467,11.566120303873413,0,5.511564414371643,3,169.96848887191064,1,40.99800471647964,32.445829821015934,4,12.442202501027138,Average
77.16799990028937,19.03746997904321,16.247705524215043,1,6.00062331771804,3,203.55429665868922,1,29.80007912092611,50.54220973695381,1,8.100112564360105,Average
88.52682704327363,20.954481596273403,8.609953901337523,1,11.264234999315066,2,72.86967243285743,1,42.43088631655809,32.844247840271166,1,3.4213249478411107,Average
74.30861569934032,22.656461530981897,15.406470526091688,0,9.999347045585004,5,75.79378489670289,1,26.651697623529095,115.32017452923147,5,15.595173861464211,Good
60.277681041062074,15.806392275241237,11.883976852297723,0,4.838514700280509,4,143.89856306256095,0,45.61782204296088,78.12975679783725,3,11.773162628402154,Good
115.29696468549491,23.690152547368093,13.35906408979057,0,3.240888698922014,4,110.38575805996996,0,57.83871063590675,39.2444456441272,1,12.991920981188844,Good
72.80884531710319,17.12518616102594,10.346381580016942,0,5.765651008761341,2,161.86268435482953,0,29.787994479891637,8.574194569222499,2,10.118124575989052,Good
86.3504291084789,15.075761958696939,19.07396573538139,1,3.919902351377152,6,134.80614318568453,0,41.64696289051309,91.11766750213488,4,8.788219040281504,Average
89.8957673030639,12.740037127870488,12.744243682820855,1,4.579477401710614,7,213.28722714450348,1,47.92427878159028,8.54034500923374,3,6.281773501695552,Average
98.07613049957183,17.73542688233413,8.285368797178187,0,2.284074312538407,2,29.130109302193617,1,39.23994817578925,21.5421006699851,1,8.413462377585928,Average
73.87277155751947,25.180898378871554,21.830615443987526,1,4.413893384344784,6,223.43609748165247,1,44.41075253660149,40.21165199298501,2,10.877966270176787,Poor
67.42792395514445,9.391069736542955,1.3925389218028688,1,6.88343793105084,4,161.0789129233165,1,39.45295726862279,51.464395693732236,4,0.6672000717161131,Average
57.99439919551885,19.882199074341916,11.67363077118156,0,4.376801777380601,4,149.94156122160203,1,38.36227448768519,33.888758745398135,5,11.988669909929047,Average
83.43026649291338,20.60369480569974,9.799935986397873,0,4.537587392410718,1,187.5514161746227,1,33.35221653619614,73.35837995437716,5,10.124336984932572,Good
104.4225189372803,16.98675700934991,10.936693603307695,0,6.051376763268491,2,177.37039204147163,1,43.40727660121919,53.20844957458897,3,11.633107289313058,Good
92.3577525428627,12.716530306015606,8.477827367627931,0,3.456346339227687,2,161.38972580202812,1,38.772204138342744,44.92590953714257,3,8.13912425835969,Average
62.36284572619081,28.115774145057483,10.289003435533413,2,9.432290295675916,5,191.2244105541148,1,49.15097498141474,86.7350672230072,2,3.484585812157048,Poor
92.78066368283598,23.042200661801463,14.897117270165735,0,5.3908993617215355,3,143.3941793739959,1,19.301159937852116,63.23289486958201,2,14.763238780834573,Good
85.0886357141364,13.264260430072309,9.981535207891053,0,2.9145394902764217,6,147.70053139652788,1,37.87917831455758,15.00206436347215,2,9.63972074221365,Good
65.09853385800102,30.41033111757507,5.546301269512932,0,3.3998385673913187,6,155.36889359816766,1,50.20370978685276,77.46016119535835,2,5.818616300760112,Poor
97.79155480911353,14.998041231207917,17.280148525938387,1,4.222847442078802,8,161.85458287892888,1,49.93128226411126,31.06000575257129,1,7.827391758664217,Poor
78.94231226319702,13.682403047707409,11.271426596689368,0,12.535810336728284,4,135.22057084900305,1,51.66957937522641,52.56596518407208,3,11.730943628778563,Good
80.19063505047866,21.11085541994329,4.326009445122546,0,6.761815795566691,7,152.4896438311353,1,51.024673039663014,87.30834028897132,5,3.9165079019269875,Average
82.02160384879863,16.151080233833966,16.18019512377409,1,7.502006052786856,4,164.28643607663489,1,36.26892878666344,54.11409225727074,2,8.09893103300065,Average
70.49680362125112,16.98808004963675,13.593780133641733,0,9.085457130394616,5,64.64106637864774,1,40.10126417443248,76.60030704362306,2,13.786633836579954,Good
47.14601074298304,17.50373971083123,7.729112202670182,3,0.9733737040058834,7,156.28588365459447,0,28.207193689842327,113.76426390165025,5,1.747383895376815,Average
50.447485286922635,25.53653564207762,10.578836708710135,0,6.337830916984325,7,230.69505523334416,0,41.41202184574431,7.542169860838271,3,10.18416915807181,Poor
84.72428551390466,26.09742504532889,6.076446711278558,0,6.914853597430584,3,182.65005805238428,1,35.090155630138355,32.463236728567026,5,5.89610754896092,Poor
74.31055480220392,16.303362506828844,15.858733387940578,0,6.512456775150884,5,232.88921007713654,1,49.715369637242354,48.56670366507153,4,16.068824088269313,Good
51.21333161197052,23.038313751036238,16.83129777669933,0,4.5985174014709385,4,236.81299956804804,1,48.93535013302423,66.3669064488097,2,16.062388955186407,Average
38.8239550254564,20.258172391413368,18.878952085051477,1,0.0,1,55.9342628195361,1,33.05226902197279,52.62578611705609,2,9.126630424806082,Average
58.53127491987145,14.601909979567193,18.281968233547673,0,4.169414360008303,4,148.19686328759576,1,54.206726709522904,118.03343891041112,2,18.282438413915944,Average
74.57579790230822,18.034088101929466,8.342664032339641,1,4.286047106154827,6,156.04490881335178,1,39.7444699072631,0.0,3,3.5582373281899953,Average
128.21069799402034,25.52805648614521,6.297238692973253,0,0.0,2,138.2945724571069,0,36.24014425084217,61.134893922762245,2,5.677164246320629,Poor
71.11576456618704,15.128456102723067,15.417842216235819,0,7.293507991186508,5,100.96293662820221,1,47.9263546434445,74.64136368848759,5,14.803906272320278,Good
94.45450378876936,26.15418871049593,6.89102358102145,1,1.717063268505242,5,127.96976944378085,1,41.16035320782543,29.359681202615032,2,3.502660190960609,Poor
64.631303391456,17.164233538406187,23.17739719123836,0,8.91920374322287,3,125.98600581077122,1,40.73961099274886,52.64782228160395,3,22.794131501250433,Average
79.3197588294002,30.44084347848128,13.91400335534786,2,2.4987334732177966,5,174.3364906057014,0,39.1150213792405,54.74914202860994,5,4.464307249332938,Poor
103.8776874353816,20.57584832672569,10.165381833449866,0,6.819698940072759,5,134.83187338531252,1,48.00761180545193,31.867284103451052,4,9.899602231204762,Good
73.64079592443473,13.211383825205836,14.129890483719931,0,3.9490341922218413,2,79.6565722109552,0,43.20005156426118,87.96781407402804,4,14.099295732876005,Good
91.82907387803705,17.20539429208337,11.776318623440211,1,4.391488924604939,3,84.42733752482619,1,33.69230438680435,57.740286724848346,5,6.051529728854469,Average
61.94158392588467,16.62648363634772,7.1640266880639105,0,2.7168374421472476,3,207.18655300611752,1,26.917305753377253,68.35928327228591,2,6.655149181572026,Average
138.60062420210275,24.157797208893392,8.684724527830204,0,4.70767557664131,3,230.8086325429237,1,48.72110140072925,49.65252253341334,1,8.739126929571002,Average
71.55317279747021,17.42309394606156,11.065447361327408,0,5.174038442721709,1,179.21304363041128,1,41.99639953046165,82.39242900547887,1,11.799811124315527,Good
81.32517010688571,25.322655855023008,4.46489573418891,0,2.9289297275955475,5,142.26454184576798,1,23.9675436188842,37.7998267453013,1,4.0692593228433545,Poor
48.65742825045234,16.135919071775824,16.2727744113556,0,10.066736883347268,4,85.84999002632335,1,33.24412799698398,83.86361474801387,1,16.878449815041623,Average
67.02576894719773,21.807150637033693,24.555000688512592,0,5.493250223610705,5,118.55089422971434,0,27.884217467767275,98.65727304033685,3,25.024587512725436,Good
111.8374762117459,15.588782610955061,9.422142215646826,0,5.814617460066273,4,141.93424140289514,0,34.2659211101826,142.40378526788135,1,9.221275946446935,Good
79.34731136903869,20.48639935734191,5.721585015169168,2,7.7788095849169725,5,118.68298858240207,0,45.25778355927003,98.14642758361487,1,1.931523646602015,Average
73.82446754591797,14.259880593953934,12.515579695675626,0,6.1890226787678415,5,105.71209229270158,1,55.34697792081002,28.249889085830745,4,13.359611027322957,Good
83.45569163975597,18.380842670255788,13.275842828311754,1,8.876757153065842,3,144.8080117365749,1,26.067712577074857,24.196164177934826,4,5.279424352955095,Average
65.49138089546241,19.15823270637395,11.026651397850049,0,6.290447904915725,4,131.78509866485328,1,49.03796371923043,78.36424070498803,1,10.389247540242273,Good
79.09403391057857,30.968628414026092,2.0728437787285117,2,6.686917181904714,5,151.96968656508724,1,61.41992527728716,10.687158546745387,5,0.6429298776266867,Poor
104.43708461357033,24.076699810223925,1.0,0,4.800714479006197,5,144.54365212125865,1,22.79774350555406,63.03149889718361,4,1.1636620583015724,Average
110.5327444603856,11.827753714530912,1.0,0,3.966731223907576,2,163.88381251192834,1,23.8003914886566,67.87531799978254,5,1.2030648817788594,Average
71.55705542929107,19.10692850686262,13.257691728422115,0,3.328518741635851,2,94.88287503688105,0,43.06020063459721,91.67926974893624,4,12.841174141469875,Good
89.9102463010519,24.0007520028962,14.058128529447234,1,3.4375183864169534,6,158.42000194282028,1,37.77524205785924,64.61299765452378,4,6.9921741932326915,Average
57.97914185073422,20.01295375257211,12.373448443690833,1,0.0,9,51.776855189238574,1,36.23285785926092,16.03791484089148,3,6.067957922707905,Average
75.85361427731581,22.679183033474754,10.628932628133176,1,5.720798870190543,5,189.02877971542915,1,35.65347645588161,64.18906208350413,4,5.45762824923718,Average
67.93257228739671,19.197834250455358,13.723702382415524,0,1.5353867443769387,2,59.29422136393039,1,31.851066759052923,5.131276305126946,5,13.765006544883265,Good
84.20881825321945,21.278212383622517,9.278824376011155,0,5.0290878760871,1,202.15776560223742,0,30.514440794947213,48.499422912704524,5,8.654663941240218,Average
51.09425456141421,14.327543434312489,7.006809760325011,2,4.009298757198134,6,138.0915863797275,1,38.79741579287592,47.75002477708299,4,2.4417853370094953,Average
99.47885694238875,23.463977182174855,9.316500592658402,1,7.066680327679494,7,203.30569050877153,1,48.520603845677726,49.502615772998205,3,5.123898606320119,Average
37.298701542764675,20.24807996009166,16.686141137469754,0,0.0,4,194.16604299681737,1,62.6548978719061,25.03170305406363,5,17.53151528702612,Average
121.65306866580165,37.890296596919924,14.256408041405159,0,4.0865244387225665,6,107.53516710965172,1,28.71568208635886,124.86034326216335,2,15.131533434956538,Poor
95.10246994998121,21.08622540595921,5.179672558754346,0,11.010455236991078,2,250.908726324946,1,48.90560173621458,80.19597199343097,5,5.641408441425388,Average
83.56305021384908,19.735100698276593,5.9274579661734235,1,8.073124198937741,6,244.91836704130455,1,32.72251825829418,22.227328184655043,2,2.8332215479917617,Poor
104.73056502573638,21.812437749019093,12.767915981038897,2,6.032831441177691,2,105.3500351268712,1,47.728071619517756,95.66935500267991,3,3.24340972021531,Average
93.06571922537651,24.93074096084935,12.761228817893219,0,3.1097285774854493,3,155.806002036031,1,54.59458368272811,67.14461568792794,1,12.595070736383336,Good
92.44836737004448,14.889836835413814,14.744746043547893,1,5.782314425846728,9,146.48946727616828,0,42.467576197970175,47.318206703957216,4,8.711349352603417,Average
58.04650746525778,24.3620491552619,12.238989684932585,1,4.372710648518298,5,141.9125403240118,1,31.82224118315063,71.21169853672205,2,5.407925683614489,Average
55.59097102792815,19.33101959208406,16.053134563239322,0,2.9817401353286233,4,193.9069142387006,0,41.68394674940904,106.06252765176683,5,16.836277635005295,Average
63.1967103186544,19.032081305561803,16.648018235945084,0,7.36938733234353,1,197.93381791459265,0,51.55830497509935,9.692485634574567,4,16.068820865721747,Good
81.15398680573759,22.823038059774902,7.5137423539612005,1,4.791168668379528,5,118.38976481795713,1,51.75331610625706,36.33821594030707,3,4.186733372084286,Average
63.79332953459503,12.21489098931217,18.088568631633585,1,6.405392542413269,3,153.19930386326612,1,36.15905311623955,29.967962846952645,2,9.32531039489419,Average
44.947633821877865,23.72909042539262,18.724893725727476,0,4.783646718585142,5,136.21407328445088,1,49.16800467436161,41.61370139840963,3,18.41723633547682,Average
98.20741581180275,14.381416553108007,17.536590225373814,1,3.9768381837192495,3,134.77422886002648,1,41.510342847670515,120.56280194227188,2,9.099648121106615,Good
46.36807823126576,17.467208036140654,16.631395620510325,1,6.3928659162665635,8,196.0528578966754,1,40.79329448578075,53.59019270666353,5,9.12877095032413,Average
68.14549519757276,21.934643425654244,17.669051014390426,0,5.396513648845794,4,254.4663120786386,1,47.178659974620956,103.41642717184433,5,17.104402601046424,Good
76.9672065240279,15.497254492059447,12.979116198952775,0,4.675226592138269,3,239.59697520738624,0,48.50260025369764,57.64773967818924,1,12.401393880935737,Good
76.83750072151129,17.808339862886967,10.438994695971635,0,5.4072511468245885,5,187.40270682365676,1,48.48115037441339,126.59700104740826,5,10.487132188717666,Good
109.25165350428657,9.237062887531668,11.108656857214502,1,4.003035745292555,5,177.87448038262644,1,52.51179103667235,24.481584243842597,1,6.15029859417037,Average
77.13092619259787,13.22422791037505,12.493543699719803,1,4.315415683200991,6,151.96529880426152,1,56.32782719634041,50.15277030451318,3,7.097981638687533,Average
56.72685697367415,15.145561089403127,19.78618508151527,0,5.9199966922045855,5,180.37514751091027,0,30.014633656693455,0.0,4,20.175142747610167,Average
95.46777149689137,12.420229225490274,17.013305278344063,0,7.166937239704775,1,124.4372148714788,1,38.89761462765674,14.08604273716653,2,17.110633219951993,Good
88.39408435816463,18.46884252729582,5.067945031944529,1,4.386815672104762,3,187.41277052236055,1,46.23998466299283,31.916598404833543,2,1.5126249763417041,Average
106.22427248608984,19.49523613592141,1.810433241202679,0,4.847004575930579,4,109.76043856620134,1,30.19552693960631,87.75829017338714,5,1.9134331990557685,Average
73.25185619165866,24.439809216201095,13.7962828989004,0,8.372902101866305,2,179.92332900431188,0,37.99249111572595,84.27912288416358,3,14.802537402290707,Good
82.32432831590168,19.194952713289695,15.594777958980258,0,8.47247597165536,3,161.79527525728267,1,35.966386827937086,52.32839586338675,2,15.727129085899083,Good
90.30264631358173,18.710743727113346,15.67501588440459,2,5.685665765591137,3,240.47940746991077,0,18.0,49.99341352780554,2,4.849464283748962,Average
87.7614367212679,25.55747493816711,8.23128903028959,0,3.5726975601074695,5,203.48681130118615,1,47.36705107957438,8.460039203994157,4,9.010507667489927,Poor
83.49263797988391,23.287699751855644,13.357259724901265,0,4.713196235798384,3,200.36772237341603,1,50.179306121549786,30.24993686087747,3,12.396911424237938,Good
98.21447082136649,23.703239779082015,6.819180388675875,0,3.5043206900375647,3,136.5382782269801,0,37.752013991282176,66.02114873095283,4,7.30220532311968,Average
98.58663738780628,17.494847013801632,7.399330374403014,0,2.8328495421471347,5,250.3219634260269,0,28.161247317864895,19.717426793021502,1,7.3559775134106085,Average
66.44883592778586,21.01141630261565,15.068463470058022,0,3.9780563962107047,5,174.6918783934164,1,45.60531941669918,37.54299903947374,3,15.564643364802906,Good
68.75613052164726,16.930068658179295,11.49864134678379,0,10.252919577077344,3,132.49634158091862,0,37.52802256757794,18.80042601293676,1,11.208421077921084,Good
96.855696944316,26.154844490054625,13.116264628099179,0,3.7064026813305393,6,167.53865215451873,1,32.705558337835626,51.41317491719875,3,13.307590393888116,Poor
48.79894523898543,19.430531329595844,9.79804402645941,0,8.24571752379803,3,155.99941917516298,0,50.0033771863482,42.366272714254215,4,9.389201922151713,Average
83.22712071284299,10.498960794240672,16.596143171557813,0,5.910125522103296,4,202.69515880267707,0,36.9043253898612,29.703711121010414,1,16.909867946894977,Good
61.44454045805591,19.538602016298274,12.460775207744025,0,0.748372648640375,4,223.76062154646922,1,41.08098127787643,23.1455515123135,2,12.302302028816847,Good
68.28563425628094,15.570078642066248,4.010646168129865,0,7.832560230767516,3,107.64877008013073,1,53.69809000655698,101.51417748606852,4,4.225823898036106,Average
89.48543624260921,17.251625044434185,12.459270097068803,0,9.408127313175108,5,261.6998981556858,1,20.80064379259601,69.46023332969763,2,12.127064270999131,Good
80.43654016558772,25.411173916315974,16.815832330922962,1,7.313327248685904,4,136.64992062190194,1,32.47113875722957,48.21681630871367,2,8.374268746839663,Poor
92.58407257448356,19.188610536808618,9.877437154158905,1,5.797705925012551,7,122.01491286565525,1,40.79634128587886,56.818883107974344,4,4.339603568050954,Average
60.431602784869376,20.733647619009112,13.449856537802193,1,4.854142958966511,7,204.93332312880165,1,33.1973197714257,55.42693115417275,3,7.929852330801462,Average
76.88320937189934,18.44462142484821,13.597604207656323,1,4.4801419046695665,3,168.34407403617928,1,33.59531769449253,45.76721877445399,4,7.165216590419258,Average
51.00109704330044,13.27496744784511,12.763040352305069,0,3.109468841946053,3,85.61579529681204,1,40.57675178756712,0.0,3,12.15665858398794,Average
66.36419996356423,14.49719870852162,18.617017527946654,1,6.163078144603911,5,211.39605745601472,1,31.745401426510057,23.662453874018027,2,9.44401892748585,Good
57.776517103479684,22.0892409063732,9.930455351560182,1,5.555064031830719,4,174.6883470663654,1,30.266325972320477,32.59463965364253,3,4.769283163108284,Average
90.48958196529759,16.041368027350597,10.76163968266677,0,7.217183986677732,4,191.2475195896615,1,21.601525123190978,64.07993681518539,5,10.947417682723335,Good
84.64775326120375,26.96768288554603,19.92819111425253,0,4.46424220936443,2,141.39360001961657,1,55.38997695281588,70.20271690628894,5,20.557262350215794,Poor
101.19758653983665,20.476846626202974,17.625221841831294,0,3.4055879045419735,2,163.40828349203116,1,53.87875923059583,36.008703549087755,1,16.88902856432036,Good
65.78194432616992,19.057928517140958,15.585515602680365,0,4.704254002617708,6,149.8306790491363,1,25.15048064785111,51.709200909465224,3,15.70336395168635,Good
76.74325798302465,14.49845736443572,15.115822328826887,3,1.8615419509263513,1,140.29918968894538,0,44.694733393489805,28.265831515194517,1,2.8947275653136715,Average
63.967962379136,21.289664831246714,12.42341727554961,0,7.537819176788737,4,162.53418185439392,1,39.00469080736162,62.23625358701981,2,12.205998320495093,Good
66.87614112885605,19.598917819856762,8.918697643055033,2,4.288002805028915,1,137.04949820744275,1,52.942133689247065,31.768215899929498,3,3.62359267886373,Average
103.39274944365795,30.469591472619765,4.08240591419141,0,4.080098145049485,3,93.9019739737205,1,36.39215256803085,83.30953465884537,3,3.234951192873285,Poor
86.9014735522128,15.061477326332005,5.60177351689455,0,0.9670573324491532,6,261.8436033610275,1,36.5095380394895,118.35408715480632,2,5.66264079120164,Average
67.37866177235112,19.087570563422926,15.584499603889668,0,4.049775600598579,5,182.9731527913376,1,27.418813151800475,93.77577986046985,3,15.579400066770118,Good
64.03539200800738,26.591218774897722,10.457167661005373,1,9.114408126489526,5,150.87365338521465,1,26.922182239179374,0.0,1,6.460972065798255,Poor
98.8160637546749,20.4809022546396,18.018409448249926,1,11.73776754200522,5,116.23553242552273,1,46.728645873273194,53.654770609089,3,9.317896192917178,Good
76.25537603964175,20.94822923876593,15.552247341164811,0,11.311747529119623,2,121.53706279612865,0,47.146092343776644,29.04716917329528,4,15.025823067317532,Good
66.68948202908365,28.3867348295247,12.075175632040207,2,11.971348941575817,6,118.49661165854722,0,32.37880057202354,59.62198252553527,1,3.1677954494887217,Poor
54.95587149587932,28.540064834204593,13.989841944446752,1,10.517984044053208,8,200.332284206559,0,51.53813189908335,46.48527607046584,5,7.683789497959638,Poor
94.389463284966,30.528794424254656,8.42446408268263,0,10.920180257048312,5,195.65865658012092,0,46.354872780709904,26.052462651432567,5,8.586953969153758,Poor
95.20764251782091,25.774964154898502,4.924111662111496,1,6.974400389898937,8,74.08384813632392,1,51.34737543770572,69.41638621913313,3,1.6464547442752715,Poor
75.73648776090351,20.374008998009067,12.999569806725175,0,6.09713603746987,2,188.4512588843162,1,50.606087849823965,67.99953170321398,1,12.70706894602587,Good
23.667105317850826,24.052856386684546,3.7179527335634823,1,5.74857708373171,4,161.8986393482994,0,34.515584616298774,71.50863473631361,3,1.7329384670478052,Average
77.96509692982406,25.693011173904054,15.742493348237026,1,10.157509944891459,7,176.0490706451307,1,32.01815247944803,12.791620135240308,3,7.477482374485411,Poor
75.71500778715676,18.675437237514902,15.653980576980182,0,6.645944507301671,4,143.2109535194663,0,49.63071122047502,98.64868776564565,1,15.643606842259004,Good
95.89351893521126,27.066404725611797,7.74218503335632,1,1.1889380388203534,2,106.94322041031427,0,43.77803025072976,90.52746259570705,5,3.9933870580654016,Poor
97.5233586297178,16.956398451086017,7.230258591189805,1,2.30662534572625,1,161.84198090349244,1,39.000483056320704,56.97410913680511,1,2.5971037619038855,Average
71.24196529309084,8.956289207728185,14.81140816789265,1,6.6660170364477604,7,190.68715014559646,1,33.24017714259957,57.6546901918368,2,7.264395143106238,Average
65.73423226917734,19.688293835368604,14.462946847623613,0,6.784312259430788,4,169.81695874579245,1,34.55056731907006,0.0,1,14.545962182109015,Good
81.60853975162782,22.010492519147803,11.597751416567045,1,3.708101496064483,2,142.57335832866747,1,32.43636204413694,85.20347729939897,5,5.7505658281441265,Average
104.80491010730316,15.970101740295714,9.955231529171694,1,3.052742771098426,1,164.1509064853,1,30.670907257214708,46.019296999777865,3,5.154663236528135,Average
20.846132081508586,21.340801191443475,10.144133788949295,0,5.881060826636426,4,17.42717771735488,0,31.671054158612694,18.970698310985924,5,10.276320247023445,Average
89.06802930606739,21.49608938177441,15.82322371296957,1,10.751704594063305,3,175.4641537871596,1,51.22697112365039,70.4039715467054,5,7.560112572973679,Average
82.53192213772854,16.783757542642874,13.441333164901474,0,7.538701100392368,2,147.89168630952062,0,38.01346750759642,51.32880325303709,2,13.34726733797899,Good
54.4949257727265,19.770239083721638,14.92339033863919,1,1.7392215411705996,8,95.64210903165537,1,57.02183961097083,47.99376889549423,3,8.290783446187728,Average
108.02032898833016,12.721797455856194,2.611395516476529,1,8.111326948598848,4,118.4998309740026,1,49.280036676953685,65.7103153899998,5,1.0998325349565468,Average
78.56731853053131,28.88663804311505,6.867220715913172,0,1.1530335717713047,3,211.18293742332025,1,37.62400119691891,19.502778426359747,3,6.434487765353661,Poor
107.7102530123014,9.723745409813576,12.490551707155634,0,5.568498718954296,3,166.31968899419343,1,64.18325383824832,46.13748326157207,4,12.666138631648945,Good
74.67689170026357,21.717414381547318,12.728043269881876,1,0.0,2,102.85419088636448,1,42.768424261556405,0.0,1,6.2947455641408485,Average
68.06534434813024,17.228854065728434,12.93760032763123,2,6.063351459624485,4,135.90171758600238,1,29.135426104816474,108.67678491510136,1,5.054279349399273,Average
89.58543425800687,25.160072488741754,10.607395810156266,1,2.667217241065244,4,189.8204484911881,0,60.23405369369776,68.1362932263124,1,5.3141910648257635,Poor
90.73346184899741,18.191725292569753,11.70817148712449,0,4.576808376649189,4,133.5998855658653,1,47.50697394550669,57.899761263757796,1,10.758175162203456,Good
93.19116671728021,27.901259679534707,9.713945541708647,1,5.86825191135167,2,84.13099905772054,1,22.622714692865905,26.132356909406163,4,5.473996659292442,Poor
72.17170316365404,8.006670417420441,3.6974882022493674,0,9.440670536992933,3,105.64451064942276,1,51.11677264134234,35.06177100905266,3,3.64397714770918,Average
96.24241622255177,21.154822574676288,14.01137767947814,0,6.413552935818727,1,190.63270655429497,1,39.27638588295976,56.486941617612025,3,14.071126959373,Good
44.10072212342721,23.373413097407095,10.981502487139224,1,5.615305484610677,3,111.1014235249772,1,30.620980502987273,56.13283047785695,2,5.6781721357421855,Average
